"","country","year","coal_consumption_EJ","gas_consumption_EJ","geo_biomass_other_TWh","hydro_generation_TWh","nuclear_generation_TWh","solar_generation_TWh","wind_generation_TWh","oil_consumption_EJ","continent"
"2631","Romania",2005,0.359935804692,0.5829363,0.006,20.207,5.555,0,0,0.443675569,"Europe"
"2632","Romania",2006,0.407714687064,0.5944698,0.004,18.356,5.632,0,0.001,0.43781177,"Europe"
"2633","Romania",2007,0.41115129624,0.5343192,0.035,15.966,7.709,0,0.003,0.438837423760095,"Europe"
"2634","Romania",2008,0.395594152272,0.5090922,0.024,17.195,11.226,0,0.005,0.436411294677925,"Europe"
"2635","Romania",2009,0.315401817924,0.4429782,0.01,15.534,11.752,0.00101010101010101,0.009,0.38834530819788,"Europe"
"2636","Romania",2010,0.294821225712,0.4516884,0.111,19.883,11.623,0.00202020202020202,0.306,0.370409137,"Europe"
"2637","Romania",2011,0.343674147888,0.4649463,0.198,14.728,11.7472,0.001,1.387,0.380542868,"Europe"
"2638","Romania",2012,0.316819300932,0.4512276,0.212,12.066,11.4662,0.008,2.64,0.383047567,"Europe"
"2639","Romania",2013,0.246079965492,0.4119372,0.252,14.7935,11.6184,0.42,4.52,0.349515405,"Europe"
"2640","Romania",2014,0.243315965736,0.3914325,0.505,18.5235,11.6756,1.2953,4.7236,0.375094657,"Europe"
"2641","Romania",2015,0.252322484292,0.3733497,0.524,16.633,11.64,1.982,7.063,0.381344217,"Europe"
"2642","Romania",2016,0.224564293368,0.377805991,0.531,18.028,11.286,1.82,6.59,0.399292774,"Europe"
"2643","Romania",2017,0.2250363132,0.406449673,0.525168,14.494,11.509,1.856,7.407,0.417987645,"Europe"
"2644","Romania",2018,0.214637683644,0.416267555,0.43713,17.6639,11.377,1.771,6.322,0.429628616356083,"Europe"
"2645","Romania",2019,0.191566113667527,0.391853595476911,0.54485871787861,15.4326088799249,11.28,1.734,6.744,0.453322581057217,"Europe"
"2646","Saudi Arabia",1965,0,0.0216144,0,0,0,0,0,0.824887978,"Middle East"
"2647","Saudi Arabia",1966,0,0.025992,0,0,0,0,0,0.83196574,"Middle East"
"2648","Saudi Arabia",1967,0,0.0313101,0,0,0,0,0,0.839043502,"Middle East"
"2649","Saudi Arabia",1968,0,0.0376542,0,0,0,0,0,0.846210771,"Middle East"
"2650","Saudi Arabia",1969,0,0.0453321,0,0,0,0,0,0.853453869,"Middle East"
"2651","Saudi Arabia",1970,0,0.0553014,0,0,0,0,0,0.890978228910405,"Middle East"
"2652","Saudi Arabia",1971,0,0.0461358,0,0,0,0,0,0.901643034285132,"Middle East"
"2653","Saudi Arabia",1972,0,0.0522918,0,0,0,0,0,0.963516842242872,"Middle East"
"2654","Saudi Arabia",1973,0,0.06156,0,0,0,0,0,1.02204127238508,"Middle East"
"2655","Saudi Arabia",1974,0,0.0779076,0,0,0,0,0,1.07176597075981,"Middle East"
"2656","Saudi Arabia",1975,0,0.092682,0,0,0,0,0,0.819057070903469,"Middle East"
"2657","Saudi Arabia",1976,0,0.1000521,0,0,0,0,0,0.954007398064863,"Middle East"
"2658","Saudi Arabia",1977,0,0.1408014,0,0,0,0,0,1.10394362691064,"Middle East"
"2659","Saudi Arabia",1978,0,0.1941534,0,0,0,0,0,1.19305522811823,"Middle East"
"2660","Saudi Arabia",1979,0,0.238374,0,0,0,0,0,1.4422618324443,"Middle East"
"2661","Saudi Arabia",1980,0,0.3325608,0,0,0,0,0,1.17922799356237,"Middle East"
"2662","Saudi Arabia",1981,0,0.3877596,0,0,0,0,0,1.41678272527584,"Middle East"
"2663","Saudi Arabia",1982,0,0.4109814,0,0,0,0,0,1.57685994944462,"Middle East"
"2664","Saudi Arabia",1983,0,0.4013028,0,0,0,0,0,1.75152254263225,"Middle East"
"2665","Saudi Arabia",1984,0,0.62244,0,0,0,0,0,1.95272301525283,"Middle East"
"2666","Saudi Arabia",1985,0,0.64296,0,0,0,0,0,1.98412669798708,"Middle East"
"2667","Saudi Arabia",1986,0,0.86184,0,0,0,0,0,1.96297735430409,"Middle East"
"2668","Saudi Arabia",1987,0,0.91656,0,0,0,0,0,2.07774202120601,"Middle East"
"2669","Saudi Arabia",1988,0,0.99522,0,0,0,0,0,2.13781347602208,"Middle East"
"2670","Saudi Arabia",1989,0,1.01916,0,0,0,0,0,2.06444798260437,"Middle East"
"2671","Saudi Arabia",1990,0,1.146384,0,0,0,0,0,2.19567435618329,"Middle East"
"2672","Saudi Arabia",1991,0,1.202814,0,0,0,0,0,2.29805911667207,"Middle East"
"2673","Saudi Arabia",1992,0,1.30815,0,0,0,0,0,2.22621773327588,"Middle East"
"2674","Saudi Arabia",1993,0,1.369368,0,0,0,0,0,2.24093818797597,"Middle East"
"2675","Saudi Arabia",1994,0,1.462734,0,0,0,0,0,2.71175558272581,"Middle East"
"2676","Saudi Arabia",1995,0,1.468206,0,0,0,0,0,2.59981510559892,"Middle East"
"2677","Saudi Arabia",1996,0,1.518822,0,0,0,0,0,2.68805835148487,"Middle East"
"2678","Saudi Arabia",1997,0,1.550628,0,0,0,0,0,2.7344531348004,"Middle East"
"2679","Saudi Arabia",1998,0,1.601244,0,0,0,0,0,2.90803315194791,"Middle East"
"2680","Saudi Arabia",1999,0,1.58004,0,0,0,0,0,3.01160150791943,"Middle East"
"2681","Saudi Arabia",2000,0,1.703502,0,0,0,0,0,3.1021546324884,"Middle East"
"2682","Saudi Arabia",2001,0.0003303552672,1.836198,0,0,0,0,0,3.28395842438047,"Middle East"
"2683","Saudi Arabia",2002,0.0005191297056,1.93914,0,0,0,0,0,3.3934086311073,"Middle East"
"2684","Saudi Arabia",2003,0.0006607105344,2.054052,0,0,0,0,0,3.59446499698957,"Middle East"
"2685","Saudi Arabia",2004,0.00058992012,2.246256,0,0,0,0,0,3.88205569422066,"Middle East"
"2686","Saudi Arabia",2005,0.0011711566158336,2.436408,0,0,0,0,0,4.09465610056577,"Middle East"
"2687","Saudi Arabia",2006,0.0008299232216208,2.5123662,0,0,0,0,0,4.26868836354389,"Middle East"
"2688","Saudi Arabia",2007,0.002322633496464,2.545164,0,0,0,0,0,4.52941491718555,"Middle East"
"2689","Saudi Arabia",2008,0.0026871097434048,2.751048,0,0,0,0.000609,0,4.96346892627133,"Middle East"
"2690","Saudi Arabia",2009,0.0009845058898656,2.68299,0,0,0,0.000609,0,5.44971081794508,"Middle East"
"2691","Saudi Arabia",2010,0.0028297052348112,2.997972,0,0,0,0.004089,0,5.91559275537802,"Middle East"
"2692","Saudi Arabia",2011,0.0026858119191408,3.155292,0,0,0,0.004959,0,6.04623281717605,"Middle East"
"2693","Saudi Arabia",2012,0.0030904971214608,3.397086,0,0,0,0.023577,0,6.35743954620883,"Middle East"
"2694","Saudi Arabia",2013,0.0040174975980288,3.421026,0,0,0,0.039063,0,6.37268874920722,"Middle East"
"2695","Saudi Arabia",2014,0.00694477580946244,3.501396,0,0,0,0.042195,0,6.99379250404822,"Middle East"
"2696","Saudi Arabia",2015,0.005545249128,3.57219,0,0,0,0.129195,0,7.25522382164148,"Middle East"
"2697","Saudi Arabia",2016,0.0037046983536,3.791412,0,0,0,0.129195,0,7.18050981077448,"Middle East"
"2698","Saudi Arabia",2017,0.0049368581135099,3.933007524,0,0,0,0.155295,0,7.06677300271846,"Middle East"
"2699","Saudi Arabia",2018,0.00428177421361765,4.0356,0,0,0,0.381093244441152,0,6.86498275646233,"Middle East"
"2700","Saudi Arabia",2019,0.00428177421361765,4.09119430894309,0,0,0,1.78104239038594,0,6.92418065583695,"Middle East"
"2701","Singapore",1965,0.000167472,0,0,0,0,0,0,0.172229349895499,"South/South East Asia"
"2702","Singapore",1966,0.00020934,0,0,0,0,0,0,0.196868069013371,"South/South East Asia"
"2703","Singapore",1967,0.000125604,0,0,0,0,0,0,0.236596061316439,"South/South East Asia"
"2704","Singapore",1968,0.000251208,0,0,0,0,0,0,0.293993128925034,"South/South East Asia"
"2705","Singapore",1969,0.000125604,0,0,0,0,0,0,0.289021055235857,"South/South East Asia"
"2706","Singapore",1970,0.000125604,0,0,0,0,0,0,0.313813737962491,"South/South East Asia"
"2707","Singapore",1971,0.00016621596,0,0,0,0,0,0,0.272346134,"South/South East Asia"
"2708","Singapore",1972,0.00012539466,0,0,0,0,0,0,0.341109916,"South/South East Asia"
"2709","Singapore",1973,0.000181790856,0,0,0,0,0,0,0.321394047,"South/South East Asia"
"2710","Singapore",1974,0.000222612156,0,0,0,0,0,0,0.316788057,"South/South East Asia"
"2711","Singapore",1975,5.3423568e-05,0,0,0,0,0,0,0.309496045,"South/South East Asia"
"2712","Singapore",1976,0.000141011424,0,0,0,0,0,0,0.367029774,"South/South East Asia"
"2713","Singapore",1977,0.000181790856,0,0,0,0,0,0,0.368366885,"South/South East Asia"
"2714","Singapore",1978,0.000192969612,0,0,0,0,0,0,0.379152141,"South/South East Asia"
"2715","Singapore",1979,2.8219032e-05,0,0,0,0,0,0,0.404371723,"South/South East Asia"
"2716","Singapore",1980,0.000124682904,0,0,0,0,0,0,0.401531478,"South/South East Asia"
"2717","Singapore",1981,0.000192969612,0,0,0,0,0,0,0.461902328,"South/South East Asia"
"2718","Singapore",1982,6.8286708e-05,0,0,0,0,0,0,0.449548854,"South/South East Asia"
"2719","Singapore",1983,0.000136573416,0,0,0,0,0,0,0.476185098,"South/South East Asia"
"2720","Singapore",1984,0.000209298132,0,0,0,0,0,0,0.500559829,"South/South East Asia"
"2721","Singapore",1985,0.00047499246,0,0,0,0,0,0,0.510342141,"South/South East Asia"
"2722","Singapore",1986,0.000293871492,0,0.085,0,0,0,0,0.591851092,"South/South East Asia"
"2723","Singapore",1987,0.000491279112,0,0.085,0,0,0,0,0.622184034,"South/South East Asia"
"2724","Singapore",1988,0.00057589434,0,0.085,0,0,0,0,0.719993872,"South/South East Asia"
"2725","Singapore",1989,0.000519498144,0,0.085,0,0,0,0,0.821238887,"South/South East Asia"
"2726","Singapore",1990,0.000897984864,0,0.085,0,0,0,0,0.981298159,"South/South East Asia"
"2727","Singapore",1991,0.000531388656,0,0.245,0,0,0,0,0.998586901,"South/South East Asia"
"2728","Singapore",1992,0.00077330196,0.03762,0.245,0,0,0,0,1.033706053,"South/South East Asia"
"2729","Singapore",1993,0.00085787532,0.0513,0.245,0,0,0,0,1.11938958,"South/South East Asia"
"2730","Singapore",1994,0.001027105776,0.0513,0.245,0,0,0,0,1.287958066,"South/South East Asia"
"2731","Singapore",1995,0.0004793886,0.0513,0.245,0,0,0,0,1.345592269,"South/South East Asia"
"2732","Singapore",1996,1.1890512e-05,0.0513,0.245,0,0,0,0,1.358790277,"South/South East Asia"
"2733","Singapore",1997,0,0.0513,0.245,0,0,0,0,1.431966814,"South/South East Asia"
"2734","Singapore",1998,0,0.0513,0.245,0,0,0,0,1.452517883,"South/South East Asia"
"2735","Singapore",1999,0,0.0513,0.245,0,0,0,0,1.437458788,"South/South East Asia"
"2736","Singapore",2000,0,0.05966729546724,0.245,0,0,0,0,1.532369151,"South/South East Asia"
"2737","Singapore",2001,0,0.15680339022078,0.473,0,0,0,0,1.648875717,"South/South East Asia"
"2738","Singapore",2002,0.00028198098,0.16947634725,0.473,0,0,0,0,1.604037779,"South/South East Asia"
"2739","Singapore",2003,0.000366596208,0.1840028913,0.495,0,0,0,0,1.491107619,"South/South East Asia"
"2740","Singapore",2004,0.00028951722,0.2227403421,0.479,0,0,0,0,1.653215251,"South/South East Asia"
"2741","Singapore",2005,0.0003516912,0.2226919202865,0.47765875,0,0,0,0,1.7487193268,"South/South East Asia"
"2742","Singapore",2006,0.00020934,0.2933877679965,0.4737648,0,0,0,0,1.87655720228,"South/South East Asia"
"2743","Singapore",2007,0.0003391308,0.2933877679965,0.4936092,0,0,0,0,2.036536079996,"South/South East Asia"
"2744","Singapore",2008,0.0002051532,0.31371330843126,0.5208674625,0,0,0.000297,0,2.16522758578195,"South/South East Asia"
"2745","Singapore",2009,0.000167472,0.33050308804425,0.52708211,0,0,0.001596,0,2.33587506677894,"South/South East Asia"
"2746","Singapore",2010,0.0003265704,0.30009806291133,0.587158215,0,0,0.003086,0,2.56515187912381,"South/South East Asia"
"2747","Singapore",2011,0.0002679552,0.2983364773362,0.605184735,0,0,0.004895,0,2.68083079270345,"South/South East Asia"
"2748","Singapore",2012,0.0010425132,0.32148,0.63571347,0,0,0.008193,0,2.6692886744,"South/South East Asia"
"2749","Singapore",2013,0.011032218,0.360548823321,0.705714249801351,0,0,0.012556,0,2.6855387306,"South/South East Asia"
"2750","Singapore",2014,0.016265718,0.37402267714551,0.741450481496951,0,0,0.027133,0,2.754626185,"South/South East Asia"
"2751","Singapore",2015,0.0170151552,0.41683143402459,0.812286910369475,0,0,0.048733,0,2.90999495835,"South/South East Asia"
"2752","Singapore",2016,0.017835768,0.42847591173507,0.801526082021217,0,0,0.08848914,0,3.02393957162562,"South/South East Asia"
"2753","Singapore",2017,0.0376058376,0.44235554035671,0.77487200717436,0,0,0.122786,0,3.10046665385075,"South/South East Asia"
"2754","Singapore",2018,0.0199877832,0.44230615010694,0.762676977289594,0,0,0.13516214,0,3.13496594410311,"South/South East Asia"
"2755","Singapore",2019,0.0261478912849075,0.458679837526184,0.756488418063996,0,0,0.19461899,0,3.05635866398092,"South/South East Asia"
"2756","Slovakia",1965,0.252829998268738,0.01074708,0,2.2229582,0,0,0,0.097369556,"Europe"
"2757","Slovakia",1966,0.256009428048861,0.01195236,0,2.1301508,0,0,0,0.107463348,"Europe"
"2758","Slovakia",1967,0.24686312320193,0.01432944,0,1.8252122,0,0,0,0.119567279,"Europe"
"2759","Slovakia",1968,0.259624396155029,0.0320814,0,1.6749526,0,0,0,0.132130303,"Europe"
"2760","Slovakia",1969,0.273082530429799,0.0325125,0,1.303723,0,0,0,0.141745501,"Europe"
"2761","Slovakia",1970,0.275303775892626,0.043659,0,1.966633,0,0,0,0.170342716,"Europe"
"2762","Slovakia",1971,0.288805464,0.0548055,0,1.476,0,0,0,0.187589142,"Europe"
"2763","Slovakia",1972,0.293955228,0.0595152,0,1.546,0.003,0,0,0.205199351,"Europe"
"2764","Slovakia",1973,0.285832836,0.0653634,0,1.322,0.232,0,0,0.230739159,"Europe"
"2765","Slovakia",1974,0.284869872,0.0796905,0,2.223,0.486,0,0,0.236587767,"Europe"
"2766","Slovakia",1975,0.2836557,0.091233,0,2.002,0.187,0,0,0.260997375,"Europe"
"2767","Slovakia",1976,0.28114362,0.1007253,0,2.019,0.442,0,0,0.275899483,"Europe"
"2768","Slovakia",1977,0.288763596,0.1144737,0,2.408,0.114,0,0,0.28866751,"Europe"
"2769","Slovakia",1978,0.302789376,0.128268,0,2.259,0.019,0,0,0.298722887,"Europe"
"2770","Slovakia",1979,0.297807084,0.1323684,0,1.884,2.147,0,0,0.303605398,"Europe"
"2771","Slovakia",1980,0.338963328,0.0970317,0,2.257,4.523,0,0,0.282360146,"Europe"
"2772","Slovakia",1981,0.329877972,0.1007487,0,1.966,5.133,0,0,0.278444272,"Europe"
"2773","Slovakia",1982,0.33578136,0.105201,0,1.726,5.84,0,0,0.2550527,"Europe"
"2774","Slovakia",1983,0.336241908,0.1080333,0,1.832,6.15,0,0,0.249702225,"Europe"
"2775","Slovakia",1984,0.357678324,0.1226124,0,1.555,7.239,0,0,0.265479763,"Europe"
"2776","Slovakia",1985,0.3548313,0.1259928,0,2.117,9.382,0,0,0.263604322,"Europe"
"2777","Slovakia",1986,0.327742704,0.1349424,0,1.675,11.716,0,0,0.255141191,"Europe"
"2778","Slovakia",1987,0.344280564,0.1425294,0,1.932,11.513,0,0,0.249663609,"Europe"
"2779","Slovakia",1988,0.35880876,0.1402794,0,1.755,11.474,0,0,0.244038607,"Europe"
"2780","Slovakia",1989,0.346080888,0.1585998,0,1.962,12.157,0,0,0.241882736,"Europe"
"2781","Slovakia",1990,0.32787396018,0.2130228,0,1.88,12.036,0,0,0.210215451,"Europe"
"2782","Slovakia",1991,0.291368371752,0.1894644,0,1.408,11.689,0,0,0.184653445,"Europe"
"2783","Slovakia",1992,0.259592025132,0.2083986,0,1.937,11.05,0,0,0.167985492,"Europe"
"2784","Slovakia",1993,0.256280224464,0.2063754,0,3.467,11.486,0,0,0.1390215,"Europe"
"2785","Slovakia",1994,0.228580481268,0.1970415,0,4.355,12.595,0,0,0.14399548,"Europe"
"2786","Slovakia",1995,0.227920432248,0.2184336,0,4.88,11.437,0,0,0.139965434,"Europe"
"2787","Slovakia",1996,0.224222692356,0.2302065,0,4.227,11.249,0,0,0.145993298,"Europe"
"2788","Slovakia",1997,0.210568783932,0.2336058,0,4.064,11.073,0,0,0.145809188,"Europe"
"2789","Slovakia",1998,0.191755188792,0.2373723,0,4.267,11.394,0,0,0.163334582,"Europe"
"2790","Slovakia",1999,0.19070832132,0.2402451,0,4.474,13.117,0,0,0.148085348,"Europe"
"2791","Slovakia",2000,0.179114276628,0.2418471,0,4.615,16.494,0,0,0.147114074,"Europe"
"2792","Slovakia",2001,0.18517525578,0.2582568,0.154,4.927,17.103,0,0,0.136304862827408,"Europe"
"2793","Slovakia",2002,0.179365693968,0.2456541,0.152,5.268,17.953,0,0,0.151879330816418,"Europe"
"2794","Slovakia",2003,0.194366202876,0.2373372,0.099,3.288,17.864,0,0.002,0.143337549212669,"Europe"
"2795","Slovakia",2004,0.190644807564,0.2302074,0.02,3.993,17.026,0,0.006,0.136850316606334,"Europe"
"2796","Slovakia",2005,0.176737932684,0.2471355,0.032,4.52,17.727,0,0.007,0.163998194944408,"Europe"
"2797","Slovakia",2006,0.184315245192,0.2251611,0.398,4.28,18.012,0,0.006,0.145932132095107,"Europe"
"2798","Slovakia",2007,0.165168129564,0.2130804,0.475,4.321,15.334,0,0.008,0.154025734823212,"Europe"
"2799","Slovakia",2008,0.16471876032,0.2163033,0.517,4.082,16.704,0,0.007,0.166105697416004,"Europe"
"2800","Slovakia",2009,0.1603575801,0.185283,0.537,4.426,14.081,0,0.006,0.156142630651909,"Europe"
"2801","Slovakia",2010,0.161233542396,0.2096091,0.662,5.099,14.574,0.017,0.006,0.163630430158569,"Europe"
"2802","Slovakia",2011,0.152850396492,0.1941444,0.819,3.638,15.411,0.397,0.005,0.158061225,"Europe"
"2803","Slovakia",2012,0.14414963994,0.1827675,0.941,4.008,15.495,0.424,0.006,0.149268453,"Europe"
"2804","Slovakia",2013,0.143284144644,0.190836,0.911,4.744,15.72,0.588,0.006,0.149452913,"Europe"
"2805","Slovakia",2014,0.140722409196,0.1579401,1.417,4.319,15.499,0.597,0.006,0.138611063,"Europe"
"2806","Slovakia",2015,0.135657930312,0.1624248,1.662,4.067,15.146,0.506,0.006,0.149980822,"Europe"
"2807","Slovakia",2016,0.13389512004,0.1630899,1.731,4.261,14.774,0.533,0.00601643835616438,0.156055609,"Europe"
"2808","Slovakia",2017,0.139915612836,0.173194008,1.696,4.324,15.081,0.506,0.006,0.175600842,"Europe"
"2809","Slovakia",2018,0.13886799174,0.17069837,1.625,3.59,14.843,0.585,0.006,0.178054485,"Europe"
"2810","Slovakia",2019,0.114193623484319,0.17463040426375,1.31371754221618,4.247,15.4869456252903,0.589,0.003,0.169954879813425,"Europe"
"2811","Slovenia",1990,0.0658834848,0.0321183,0,2.974,4.622,0,0,0.0725980582269898,"Europe"
"2812","Slovenia",1991,0.0601517556,0.0305352,0,3.608,4.952,0,0,0.0701943639087524,"Europe"
"2813","Slovenia",1992,0.0626596488,0.0257823,0,3.423,3.971,0,0,0.0681279211292419,"Europe"
"2814","Slovenia",1993,0.059724702,0.0256077,0,3.035,3.956,0,0,0.0819176582203674,"Europe"
"2815","Slovenia",1994,0.0556300116,0.0278847,0,3.399,4.609,0,0,0.0886403690567017,"Europe"
"2816","Slovenia",1995,0.0577066644,0.0309492,0,3.252,4.779,0,0,0.0960999375971069,"Europe"
"2817","Slovenia",1996,0.053256096,0.0314442,0,3.668,4.562,0,0,0.111021938877563,"Europe"
"2818","Slovenia",1997,0.0590464404,0.033426,0,3.091,5.019,0,0,0.111109950888458,"Europe"
"2819","Slovenia",1998,0.0597958776,0.0342423,0,3.45,5.019,0,0,0.106527892286743,"Europe"
"2820","Slovenia",1999,0.054700542,0.0357444,0.031,3.739,4.696,0,0,0.107005705636322,"Europe"
"2821","Slovenia",2000,0.056835977472,0.0345528612,0.07,3.834,4.761,0,0,0.101413869343506,"Europe"
"2822","Slovenia",2001,0.060258142188,0.0355751352,0.072,3.796,5.257,0,0,0.10573713189357,"Europe"
"2823","Slovenia",2002,0.06564044106,0.0343143306,0.102,3.313,5.528,0,0,0.102712329420929,"Europe"
"2824","Slovenia",2003,0.062284804596,0.0379604412,0.122,2.957,5.207,0,0,0.104079998387802,"Europe"
"2825","Slovenia",2004,0.063324763848,0.0376203987918,0.121,4.095,5.459,0,0,0.107488634252014,"Europe"
"2826","Slovenia",2005,0.063542896128,0.0388239560478,0.11,3.461,5.884,0,0,0.109161722319496,"Europe"
"2827","Slovenia",2006,0.064794205044,0.0376478638866,0.099,3.591,5.548,0,0,0.114351778147671,"Europe"
"2828","Slovenia",2007,0.06586401618,0.0382855584078,0.104,3.266,5.695,0,0,0.112879648223866,"Europe"
"2829","Slovenia",2008,0.063457485408,0.0367703098092,0.291,4.018,6.273,0.001,0,0.130955464654633,"Europe"
"2830","Slovenia",2009,0.058918156848,0.0347944245462,0.193,4.715,5.739,0.004,0,0.111419721017025,"Europe"
"2831","Slovenia",2010,0.060109929468,0.0361009588698,0.221,4.518,5.657,0.013,0,0.111837370786543,"Europe"
"2832","Slovenia",2011,0.060937576092,0.0308901216096,0.252,3.562,6.215,0.066,0,0.111411074758715,"Europe"
"2833","Slovenia",2012,0.057859650072,0.0297121893552,0.267,3.899,5.528,0.163,0,0.109093914488791,"Europe"
"2834","Slovenia",2013,0.05588896518,0.0291840144552,0.261,4.629,5.3,0.215,0.004,0.103168739153723,"Europe"
"2835","Slovenia",2014,0.044111036232,0.026210934981,0.259,6.092,6.37,0.257,0.004,0.102030693355452,"Europe"
"2836","Slovenia",2015,0.04457748762,0.0278076247416,0.267,3.808,5.648,0.274,0.006,0.100508543330204,"Europe"
"2837","Slovenia",2016,0.0476478774,0.0294861645738,0.283,4.503,5.715,0.267,0.00601643835616438,0.107874380919666,"Europe"
"2838","Slovenia",2017,0.047500250832,0.0310394169239418,0.293889,3.868345,6.285272,0.283867,0.005716,0.110468828831589,"Europe"
"2839","Slovenia",2018,0.046196020764,0.0307100220446646,0.276519,4.70432,5.776439,0.254961,0.006021,0.113695784039301,"Europe"
"2840","Slovenia",2019,0.0430596907256914,0.0308415960006858,0.279409442508711,4.39437027658716,5.821258,0.268157,0.006138,0.106341656396384,"Europe"
"2841","South Africa",1965,1.032339276,0,0,0.037,0,0,0,0.242489485,"Africa"
"2842","South Africa",1966,1.01927646,0,0,0.036,0,0,0,0.263484501,"Africa"
"2843","South Africa",1967,1.048709664,0,0,0.026,0,0,0,0.28717103,"Africa"
"2844","South Africa",1968,1.097737092,0,0,0.024,0,0,0,0.312155991,"Africa"
"2845","South Africa",1969,1.108539036,0,0,0.021,0,0,0,0.343170587,"Africa"
"2846","South Africa",1970,1.145173536,0,0,0.025,0,0,0,0.371880732,"Africa"
"2847","South Africa",1971,1.22463112151575,0.00221323214840163,0,0.112,0,0,0,0.40645848,"Africa"
"2848","South Africa",1972,1.23330473636426,0.00329903352854069,0,0.834,0,0,0,0.443023686,"Africa"
"2849","South Africa",1973,1.31374877677341,0.00357363472175911,0,0.985,0,0,0,0.488769443,"Africa"
"2850","South Africa",1974,1.37622647595511,0.00419234672873248,0,1.132,0,0,0,0.476271399,"Africa"
"2851","South Africa",1975,1.46883612479586,0.00551188375595036,0,1.12,0,0,0,0.505996996,"Africa"
"2852","South Africa",1976,1.54219840171256,0.00556688037879244,0,1.876,0,0,0,0.511631162,"Africa"
"2853","South Africa",1977,1.59765158290203,0.00533314473171361,0,1.944,0,0,0,0.506657461,"Africa"
"2854","South Africa",1978,1.55171174372033,0.0054706362888188,0,1.907,0,0,0,0.532142595,"Africa"
"2855","South Africa",1979,1.65508840740958,0.00676267500461565,0,1.144,0,0,0,0.504323569,"Africa"
"2856","South Africa",1980,1.78823542491179,0.00765598820480744,0,0.992,0,0,0,0.518659786,"Africa"
"2857","South Africa",1981,2.11989616305913,0.00742912713558387,0,1.653,0,0,0,0.562012577,"Africa"
"2858","South Africa",1982,2.32411393179565,0.00676267500461565,0,1.016,0,0,0,0.569683672,"Africa"
"2859","South Africa",1983,2.36052460543151,0.00766286278266269,0,0.595,0,0,0,0.575510016,"Africa"
"2860","South Africa",1984,2.5435318851782,0.0076869238051561,0,0.56,3.925,0,0,0.626603677,"Africa"
"2861","South Africa",1985,2.61206536781417,0.00725764461019434,0,0.624,5.315,0,0,0.612143523,"Africa"
"2862","South Africa",1986,2.64839635565952,0.00761474073767588,0,1.623,8.803,0,0,0.590912736,"Africa"
"2863","South Africa",1987,2.69486305121846,0.00704453269668129,0,1.617,6.167,0,0,0.625106339,"Africa"
"2864","South Africa",1988,2.91573814401367,0.00710640389737863,0,3.162,10.493,0,0,0.688587623911989,"Africa"
"2865","South Africa",1989,2.72116347384243,0.00724389545448382,0,2.759,11.099,0,0,0.713443704986949,"Africa"
"2866","South Africa",1990,2.81843164268103,0.0709515950525836,0,1.01,8.449,0,0,0.720366167385356,"Africa"
"2867","South Africa",1991,2.7675103025642,0.071782849274031,0,1.98,9.144,0,0,0.726316242828591,"Africa"
"2868","South Africa",1992,2.77806380183744,0.0662816453494456,0,0.752000015182507,9.28800028464704,0,0,0.750109452667888,"Africa"
"2869","South Africa",1993,2.78902590579407,0.0458569193771974,0,0.146000037983867,7.2550000528293,0,0,0.78038161446635,"Africa"
"2870","South Africa",1994,2.87866808221515,0.0459153532889671,0,1.07399991036014,9.69699985359751,0,0,0.814440646827536,"Africa"
"2871","South Africa",1995,2.98696802434524,0.0464809782780581,0,0.528999958875573,11.3009994312497,0,0,0.868538435368112,"Africa"
"2872","South Africa",1996,3.03302635769584,0.040480396064203,0.06,1.31899986300979,11.7750000857429,0,0,0.894625966160664,"Africa"
"2873","South Africa",1997,3.09991238841746,0.0335340265676613,0.146,2.09200003422436,12.6469998750788,0,0,0.909370115222579,"Africa"
"2874","South Africa",1998,3.00682106771213,0.0334712562547483,0.231,1.59500002923634,13.6009994479978,0,0,0.92323056010989,"Africa"
"2875","South Africa",1999,3.14171772872289,0.0427098068551795,0.197,0.72599991563943,12.8369998764623,0,0,0.935930458248422,"Africa"
"2876","South Africa",2000,3.124675328747,0.0410256985793557,0.4775,1.1009998658861,13.0100000947359,0.0093,0,0.951473901198891,"Africa"
"2877","South Africa",2001,3.13584782727293,0.0497846245905304,0.4231,1.72099997231045,10.7189996440256,0.0108,0,0.971936558380359,"Africa"
"2878","South Africa",2002,2.982953201942,0.0501105185979135,0.4603,2.08400002981888,11.9909994362741,0.0124,0,0.996991659925666,"Africa"
"2879","South Africa",2003,3.31547834601121,0.0378908563379132,0.4084,0.827412096416907,12.6629992241536,0.0139,0.006,1.03292340313004,"Africa"
"2880","South Africa",2004,3.63278464680239,0.0876341467890439,0.3819,0.949939032429949,13.3651227101691,0.0155,0.012,1.07169254922154,"Africa"
"2881","South Africa",2005,3.34895053411048,0.124397824042969,0.4253,1.33194018899589,11.2926541620917,0.017,0.012,1.07567060921169,"Africa"
"2882","South Africa",2006,3.41110049267537,0.134808169078125,0.4055,2.89761981049,10.0259994219654,0.0186,0.012,1.09498305576765,"Africa"
"2883","South Africa",2007,3.50271886421365,0.136471333366406,0.4305,2.86561981049,11.316999865394,0.0201,0.012,1.11793243247893,"Africa"
"2884","South Africa",2008,3.90780914036248,0.141189133366406,0.4561,1.25961985154161,13.0039996606645,0.0217,0.021,1.06123947338933,"Africa"
